id,Ability,Potential,Positions,Caps / Goals,Foot,Height,Weight,Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Corners,Crossing,Dribbling,Finishing,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Penalty Taking,Tackling,Technique,BMI,value_increased
14841.055417878673,26.875229627500268,76.4,35,2,1,0.4871794871794872,0.37382872106241105,61.0,56.0,53.0,41.0,55.92799551098481,62.0,58.0,52.0,61.28801795606077,49.0,67.0,63.0,49.0,33.144008978030385,25.927995510984807,29.072004489015193,43.71198204393923,23.711982043939233,48.71198204393923,64.07200448901519,42.21601346704558,26.855991021969615,61.855991021969615,33.144008978030385,44.639977554924045,53.144008978030385,56.28801795606077,60.92799551098481,53.144008978030385,46.49596857689366,57.21601346704558,74.07200448901519,56.28801795606077,39.07200448901519,32.21601346704558,34.07200448901519,32.21601346704558,56.28801795606077,49.639977554924045,35.0,28.711982043939233,40.0,34.07200448901519,27.216013467045578,15.927995510984807,37.57603591212153,55.360022445075955,0.3537488428867681,True
97994.96981191244,31.758307968448037,45.261631155827246,4,2,0,0.41834378946043155,0.2769241804265148,59.751661593689605,56.68459221104319,48.3758307968448,40.0,47.81873097633603,61.187915398422405,60.56374619526721,58.187915398422405,42.81873097633603,39.812084601577595,67.1879153984224,42.812084601577595,51.187915398422405,28.758307968448037,21.577038944784064,38.75830796844804,46.87915398422402,27.818730976336028,55.0,66.87915398422402,50.93957699211201,27.818730976336028,35.637461952672055,30.637461952672055,36.577038944784064,59.06042300788799,37.81873097633603,64.06042300788799,65.0,35.637461952672055,29.697884960560046,55.637461952672055,64.06042300788799,39.697884960560046,22.516615936896073,26.87915398422402,29.697884960560046,43.75830796844804,55.302115039439954,27.818730976336028,38.75830796844804,30.93957699211201,9.697884960560046,12.516615936896073,14.697884960560046,33.75830796844804,50.93957699211201,0.28487445940941614,True
74205.95430374962,40.71551993380101,63.6,23,2,1,0.4358974358974361,0.25862094607628683,48.0,55.0,53.0,29.0,62.84480066198987,62.0,53.0,60.0,66.42240033099493,52.0,62.0,40.0,59.0,60.73279900701519,37.11200165497468,45.689601323979744,45.0,40.0,67.15519933801014,72.84480066198986,37.80160297895443,60.0,32.84480066198987,50.0,38.57759966900507,52.84480066198987,49.310398676020256,71.42240033099493,56.42240033099493,27.155199338010128,37.15519933801013,72.15519933801014,62.84480066198987,46.465598014030384,34.310398676020256,20.689601323979744,31.422400330994936,34.956802316964556,26.379202647959488,40.689601323979744,35.73279900701519,40.689601323979744,26.422400330994936,50.689601323979744,30.732799007015192,67.15519933801014,44.956802316964556,0.24678683477836516,True
11414.886197538506,13.744467230571217,76.4,47,2,1,0.4738805348518905,0.2813168331599273,61.0,56.0,53.0,41.0,58.70335214805932,62.0,58.0,52.0,43.70335214805932,49.0,67.0,63.0,49.0,30.186591407762723,33.88994355582204,30.186591407762723,57.40670429611864,38.70335214805932,58.51676074029659,47.03352148059319,39.07653496358476,29.813408592237277,70.0,21.110056444177957,62.40670429611864,45.0,45.18659140776272,68.88994355582204,48.88994355582204,69.81340859223728,46.29664785194068,67.40670429611863,47.779887111644086,40.18659140776272,26.483239259703407,28.70335214805932,26.483239259703407,43.88994355582204,70.0,36.29664785194068,43.70335214805932,40.0,24.813408592237277,13.70335214805932,29.076534963584766,8.889943555822043,41.48323925970341,0.24317326359624625,True
84597.84097595014,51.97944931114207,62.15424580711978,39,2,0,0.810888739144347,0.5138942725931822,53.375339173370485,48.02055068885793,48.80205506888579,31.187669586685242,68.02055068885792,57.385614517799446,53.187669586685246,57.82260575774372,44.01027534442896,46.812330413314754,60.97944931114207,56.614385482200554,49.2287709644011,31.928072588997246,45.938347933426215,47.96917396671311,45.0,45.0,64.06165206657379,56.97944931114207,53.95889862228414,25.0,65.0,25.0,40.98972465557104,40.0,50.0,60.98972465557104,61.97944931114207,43.95889862228414,79.06165206657379,72.0308260332869,65.98972465557104,50.98972465557104,43.95889862228414,36.97944931114207,37.96917396671311,60.0,56.97944931114207,40.98972465557104,70.05137672214482,47.96917396671311,29.948623277855177,25.0,39.94862327785518,25.0,55.98972465557104,0.2404120717423749,True
71040.74665221796,53.13566160571409,63.8,39,2,1,0.42679199807430596,0.23598147574343983,57.0,51.0,50.0,41.0,56.331670281632796,54.0,49.0,56.0,42.663340563265585,47.0,63.0,42.0,58.0,67.780549530612,41.77556037551039,35.0,34.1122198122448,43.668329718367204,48.22443962448961,73.2244396244896,67.780549530612,31.77556037551039,58.22443962448961,27.219450469387986,44.1122198122448,45.0,50.4438900938776,74.5561099061224,65.4438900938776,47.336659436734415,40.0,60.4438900938776,74.5561099061224,39.1122198122448,29.5561099061224,30.0,43.668329718367204,62.780549530612014,53.22443962448961,34.5561099061224,34.5561099061224,42.780549530612014,23.668329718367207,35.0,28.668329718367207,28.55112075102078,63.668329718367204,0.22437069004621588,True
40655.79559084511,53.88355242827505,71.40192112582098,8,2,0,0.5182995868010284,0.49977129454512115,55.55342097131002,63.44657902868998,52.55342097131002,41.330131456965034,65.0,58.10684194262004,58.669868543034966,54.22328951434499,56.11644757172495,46.55342097131002,63.10684194262004,49.990394370895096,49.88355242827505,51.11644757172495,64.41776214137526,48.34934271517484,51.11644757172495,52.767104856550105,55.0,57.232895143449895,30.048028145524533,46.11644757172495,47.232895143449895,58.301314569650316,67.7671048565501,36.698685430349684,61.11644757172495,71.65065728482516,61.11644757172495,62.767104856550105,64.41776214137526,75.0,75.53420971310021,60.0,59.41776214137526,18.931580573799582,27.815133002074635,40.58223785862474,38.34934271517484,16.16447571724948,47.767104856550105,21.16447571724948,17.767104856550105,49.95197185447547,27.815133002074635,52.18486699792537,65.0,0.4882350470652858,True
66529.64668855202,40.35650539951355,51.4,39,2,1,0.5505461815359671,0.357142857142857,55.0,45.94260215980542,46.41390323970813,42.82780647941626,35.634570193676126,45.184311878929805,42.82780647941626,46.885204319610835,43.21747300243226,53.87308596126478,64.05739784019458,34.713010799027096,45.65561295883251,39.42602159805419,54.713010799027096,36.14795680389162,42.06951619854065,42.64349460048645,55.57397840194581,41.208548595621934,31.49553779659484,44.42602159805419,31.208548595621934,42.93048380145935,35.0,37.06951619854065,37.06951619854065,62.06951619854065,63.21747300243226,35.0,45.286989200972904,72.64349460048645,64.7130107990271,24.139032397081287,27.069516198540644,36.58609676029187,42.885204319610835,60.483419438248774,52.31122591766503,29.713010799027096,52.59821511863794,37.93048380145935,14.229591360778322,36.58609676029187,23.852043196108387,31.1026773220431,36.49553779659484,0.2713003807960009,True
54080.63320547709,12.105138040224034,55.0,6,2,0,0.4711249274444421,0.23519960688095903,61.0,49.0,49.0,49.0,59.17418553111173,58.0,50.0,56.0,46.261278296667605,55.0,67.0,56.0,54.0,65.82581446888827,33.34837106222347,19.174185531111736,38.34837106222347,27.304824679445538,60.0,29.174185531111736,46.261278296667605,35.82581446888827,36.261278296667605,23.130639148333803,36.261278296667605,49.17418553111173,50.0,63.95645361722207,62.087092765555866,39.391917445001404,41.04354638277793,66.8693608516662,63.95645361722207,32.30482467944554,22.304824679445538,32.30482467944554,47.087092765555866,51.261278296667605,30.21773191388967,30.21773191388967,10.217731913889669,35.217731913889665,9.174185531111736,23.956453617222067,23.34837106222347,17.087092765555866,44.17418553111173,0.18426560871801795,True
18359.80897507254,51.164781257349034,72.17272142353208,35,2,0,0.6605478480391874,0.5209686437324796,61.0,56.0,53.0,41.0,59.40341518382074,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,32.386339264717044,55.0,48.80683036764148,60.0,53.80683036764148,50.59658481617926,76.78975444853778,62.017075919103696,6.193169632358522,61.42049110292443,48.80683036764148,54.40341518382074,72.01707591910369,59.40341518382074,59.40341518382074,51.19316963235852,80.82390628674517,53.80683036764148,65.59658481617926,58.80683036764148,50.59658481617926,43.80683036764148,48.80683036764148,45.59658481617926,52.386339264717044,41.789754448537785,40.59658481617926,37.386339264717044,48.80683036764148,23.806830367641478,26.789754448537785,17.386339264717044,38.80683036764148,50.0,0.3765588561131774,True
80577.28191135758,26.311616829285374,68.93697177202624,22,2,1,0.7749187341578823,0.5511401687644029,47.31514113986884,52.31514113986884,47.31514113986884,27.31514113986884,32.78169367842607,58.610915316078696,53.241197595816374,60.92605645594754,43.89084683921304,54.07394354405246,57.31514113986884,44.16725405176391,59.07394354405246,50.0,44.260564559475355,65.73943544052464,51.5757056993442,60.739435440524645,67.68485886013116,60.739435440524645,16.575705699344198,39.260564559475355,23.521129118950714,46.5757056993442,49.63028227973768,42.31514113986884,46.5757056993442,65.36971772026232,62.68485886013116,43.89084683921304,65.73943544052464,80.36971772026232,60.36971772026232,21.575705699344198,43.89084683921304,36.77816936784261,32.31514113986884,37.14788708810493,23.591548352419714,30.739435440524645,51.03873392731796,46.408451647580286,22.14788708810493,49.79753633150159,23.890846839213037,55.16725405176391,38.89084683921304,0.30712245366961755,True
10927.807893128447,36.966398073434696,76.4,6,2,1,0.3216979919760312,0.12905181872308327,61.0,56.0,53.0,41.0,50.54622168706519,62.0,58.0,52.0,48.90755662586962,49.0,67.0,63.0,49.0,31.638665061195578,36.09244337413038,36.09244337413038,50.0,48.36133493880442,35.54622168706519,54.53778312934807,69.4537783129348,6.0924433741303865,74.4537783129348,36.722669877608844,37.18488674826077,45.0,42.18488674826077,57.731108435325964,60.0,19.369773496521546,18.82355180945635,46.63866506119558,56.63866506119558,41.63866506119558,18.27733012239116,42.81511325173923,45.0,59.45377831293481,38.823551809456355,53.36133493880442,17.731108435325964,48.90755662586962,23.361334938804422,36.722669877608844,23.82355180945635,11.092443374130387,64.4537783129348,0.16973462069113784,True
84275.74714272318,29.786960625456512,63.06970178281305,29,2,1,0.47121689144398027,0.3133649083618012,50.78386738488044,51.080663075597826,49.21613261511956,30.0,45.40331537798914,56.21613261511956,53.080663075597826,60.43226523023913,44.32265230239131,49.080663075597826,59.21613261511956,56.05480646392391,53.296795690717396,42.16132615119565,39.32265230239131,27.564641529184794,41.483978453586964,46.080663075597826,41.483978453586964,88.4095018591413,65.27403231961955,18.64530460478262,48.919336924402174,44.32265230239131,47.16132615119565,41.080663075597826,36.483978453586964,67.83867384880435,52.16132615119565,40.40331537798914,31.483978453586964,71.08066307559783,58.919336924402174,38.919336924402174,36.483978453586964,36.080663075597826,46.75801077320652,54.59668462201086,42.4353584708152,35.67734769760869,45.40331537798914,51.080663075597826,16.080663075597826,44.32265230239131,16.483978453586964,52.16132615119565,55.0,0.28545701777566074,True
22325.94143849188,48.29767953343176,64.74409721741404,31,2,0,0.6681932283765735,0.5882946588905292,51.178607720059055,57.94046409331365,51.470232046656825,32.23814362674541,60.0,58.0,59.0,51.94046409331365,48.24419883357941,44.64883976671588,61.0,53.76791158008859,41.58930386002953,52.64883976671588,42.64883976671588,45.89303860029529,45.0,40.59535906686353,55.0,53.83955790044294,46.75580116642059,30.0,59.70232046656824,33.83955790044294,48.54187836701117,33.83955790044294,50.89303860029529,62.64883976671588,52.64883976671588,53.54187836701117,62.64883976671588,74.70232046656824,55.29767953343176,47.94651930014764,51.19071813372706,22.053480699852354,25.59535906686353,62.35116023328412,43.80928186627294,16.75580116642059,62.35116023328412,37.64883976671588,33.24419883357941,43.54187836701117,17.35116023328412,34.1372374338747,52.64883976671588,0.45196866281177167,True
49443.170969145714,48.51182575650819,64.72425084056465,33,2,0,0.5442269273875114,0.475274430779382,60.38757491594353,52.06212542028233,50.22485016811293,47.77514983188707,49.18637626084698,58.0,49.38757491594353,54.77514983188707,36.93787457971767,56.8372752521694,64.55029966377414,51.10059932754828,52.1627247478306,71.93787457971767,49.68937289858837,54.18637626084698,43.06212542028233,42.248501681129305,48.56512205802372,78.87574915943534,56.43487794197628,23.372752521693958,48.372752521693954,48.56512205802372,44.18637626084698,29.186376260846977,55.31062710141163,73.06212542028233,53.875749159435344,44.18637626084698,61.124250840564656,60.81362373915302,70.0,45.31062710141163,53.372752521693954,24.186376260846977,31.434877941976282,38.68337962310559,51.43487794197628,23.372752521693958,63.875749159435344,32.248501681129305,17.248501681129305,31.627247478306042,48.372752521693954,41.627247478306046,47.248501681129305,0.4297756868578765,True
53052.101424326174,51.1805488051501,56.36389023896998,3,2,0,0.400542092315029,0.33259840005449837,61.0,49.0,49.0,49.0,71.21141600286117,58.0,50.0,56.0,62.42283200572234,55.0,67.0,56.0,54.0,53.78858399713883,47.951372012875254,33.105708001430585,52.951372012875254,39.845664011444676,58.105708001430585,46.894291998569415,68.10570800143059,33.26004398998591,58.105708001430585,29.317124004291752,50.52854000715292,57.42283200572234,40.52854000715292,61.894291998569415,68.10570800143059,59.845664011444676,37.42283200572234,56.894291998569415,61.894291998569415,56.21141600286117,38.634248008583505,50.52854000715292,56.894291998569415,69.31712400429176,46.21141600286117,36.73995601001409,30.0,45.52854000715292,26.894291998569415,23.78858399713883,45.52854000715292,28.78858399713883,61.894291998569415,0.38285972188004846,True
37464.24258671652,47.12982850238775,71.0,24,2,1,0.4477192679303508,0.357142857142857,54.0,65.0,51.0,39.0,67.56491425119388,55.0,61.0,55.0,50.38948550716326,45.0,60.0,43.0,46.0,30.129828502387753,42.435085748806124,27.954399758357138,37.69474275358163,42.69474275358163,62.69474275358163,67.56491425119388,65.2596570047755,30.519314009551014,54.740342995224495,35.259657004775505,45.38948550716326,52.95439975835714,47.82457125596938,65.0,65.0,32.564914251193876,30.0,59.61051449283674,62.435085748806124,40.259657004775505,42.564914251193876,42.82457125596938,30.519314009551014,65.0,49.61051449283674,37.69474275358163,37.30525724641837,35.38948550716326,12.694742753581629,22.564914251193876,35.51931400955101,27.69474275358163,62.69474275358163,0.3705658068374288,True
53653.32027388819,44.975363547062585,55.0,1,2,0,0.42753046390752114,0.35664132673381077,61.0,49.0,49.0,49.0,70.50874605071124,58.0,50.0,56.0,63.26311907606685,55.0,67.0,56.0,54.0,54.49125394928876,56.01749210142247,30.508746050711235,61.01749210142247,47.14030558874466,60.0,40.50874605071124,63.26311907606685,24.491253949288765,53.26311907606685,31.631559538033425,53.26311907606685,60.50874605071124,50.0,61.12281348732219,67.75437302535562,64.89467861410029,43.87718651267781,58.36844046196657,61.12281348732219,52.14030558874466,42.14030558874466,52.14030558874466,52.75437302535562,68.26311907606686,44.38593256338905,44.38593256338905,24.385932563389044,49.38593256338905,20.508746050711235,21.12281348732219,46.01749210142247,22.75437302535562,55.50874605071124,0.39163676026323363,True
78655.67836692861,46.36144901533803,69.08768172018287,30,2,0,0.8240623674753582,0.5721603898328884,45.16154393783645,50.269239896394076,45.430783834230525,25.215391917115262,8.230878756728941,60.107695958557635,50.16154393783645,60.0,31.34619948197039,54.83845606216355,55.37693585495171,40.0,59.946152020721186,48.92304041442368,33.92304041442368,71.76912124327106,39.192280310817765,66.76912124327106,67.03836113966514,70.0,6.884679274758547,30.807719689182235,7.961638860334865,34.192280310817765,44.46152020721184,39.730760103605924,36.07695958557632,69.73076010360592,64.73076010360592,29.192280310817765,72.84608082884736,84.19228031081776,65.0,11.076959585576315,29.192280310817765,34.053847979278814,31.34619948197039,40.40004746124921,30.676912124327107,39.192280310817765,38.24612829009658,37.707648497308426,23.515368186490658,39.59995253875079,9.73076010360592,49.86919243514487,25.807719689182235,0.28590470649190475,True
